MarketId,Country,Admin1,Admin2,MarketName,Latitude,Longitude
5961,Lesotho,Leribe,Manka,Manka,-28.94392162,27.82247197
5962,Lesotho,Maseru,Manonyane,Manonyane,-29.4757267,27.7404011
5963,Lesotho,Leribe,'Maoa-Mafubelu,Maoa-Mafubelu,-28.93582122,28.16375817
5964,Lesotho,Berea,Mapoteng,Mapoteng,-29.1605776,28.0217193
5965,Lesotho,Leribe,Maputsoe,Maputsoe,-28.9075849,27.93264513
5966,Lesotho,Maseru,Maseru,Maseru Municipal,-29.33859333,27.47142333
5967,Lesotho,Mohale's Hoek,Mohale's Hoek,Mashaleng,-30.1073561,27.474374
5968,Lesotho,Quthing,Mjanyane,Matjanyane,-30.5255733,27.6682463
5969,Lesotho,Leribe,Matsoku,Matsoku,-29.19204134,28.58839134
5970,Lesotho,Maseru,Thota-ea-Moli,Mazenod,-29.41943185,27.4729938
5971,Lesotho,Leribe,Menkhoaneng,Menkhoaneng,-28.8702857,28.3082296
5972,Lesotho,Mokhotlong,Menoaneng,Menoaneng,-29.3796433,28.9987985
5973,Lesotho,Mafeteng,Metsi-Maholo,Metsi-Maholo,-29.63784459,27.21818008
5974,Lesotho,Mohale's Hoek,Mohale's Hoek,Mohale's Hoek Urban,-30.1495439,27.4472539
5975,Lesotho,Maseru,Mohlakeng,Mohlakeng,-29.4729897,27.63940793
5976,Lesotho,Maseru,Maseru,Motanasela,-29.2984882,27.4735435
5977,Lesotho,Quthing,Mphaki,Mphaki,-30.1945407,28.1413727
5978,Lesotho,Butha-Buthe,Ngoajane,Ngoajane,-28.634748,28.4118651
5979,Lesotho,Butha-Buthe,Nqoe,Nqoe,-28.775219,28.4533857
5980,Lesotho,Mafeteng,Makoabating,Makoabating,-29.927037298347006,27.4277832693129
5981,Lesotho,Qacha's Nek,Ntsupe,Ntsupe,-29.9673167,28.7421609
5982,Lesotho,Qacha's Nek,Qacha's Nek,Qacha's Nek Urban,-30.1042228,28.6666695
5983,Lesotho,Qacha's Nek,Qanya,Qanya,-30.0605579,28.4787833
5984,Lesotho,Mohale's Hoek,Qhoasing,Qhoasing,-30.1276455,27.8412119
5985,Lesotho,Mafeteng,Qibing,Qibing,-29.75594167,27.11063333
5986,Lesotho,Maseru,Maseru,Qiloane,-29.3602703,27.56508
5987,Lesotho,Quthing,Qomoqomong,Qomoqomong,-30.435164,27.7855406
5988,Lesotho,Quthing,Quthing,Quthing Urban,-30.4002654,27.7013977
5989,Lesotho,Leribe,Ramapepe,Ramapepe,-28.97392498,28.13432009
5990,Lesotho,Mafeteng,Ramoetsana,Ramoetsana,-29.86850212,27.54315075
5991,Lesotho,Maseru,Ratau,Ratau,-29.40317397,27.79358089
5992,Lesotho,Mokhotlong,Sanqebethu,Sanqebethu,-29.3450043,29.1749593
5993,Lesotho,Maseru,Semonkong,Semonkong,-29.8431769,28.0527732
5994,Lesotho,Berea,Senekane,Senekane,-29.18729735,27.62408498
5995,Lesotho,Mohale's Hoek,Senqunyane,Senqunyane,-29.9706612,28.1597638
5996,Lesotho,Leribe,Sephokong,Sephokong,-28.79109417,28.12713705
5997,Lesotho,Mohale's Hoek,Siloe,Siloe,-29.9867657,27.32826666
5998,Lesotho,Quthing,Telle,Telle,-30.2599804,27.8818016
5999,Lesotho,Mohale's Hoek,Thaba-Mokhele,Thaba-Mokhele,-30.00098845,27.57580186
6000,Lesotho,Thaba-Tseka,Thaba-Tseka,Thaba-Tseka Urban,-29.51575167,28.60431667
6001,Lesotho,Berea,Phuthiatsana,Phuthiatsana,-29.1105,27.8353
6002,Lesotho,Quthing,Tosing,Tosing,-30.3619617,27.9289798
6003,Lesotho,Butha-Buthe,Tsa-le-Moleka,Tsa-le-Moleka,-28.7576536,28.3553766
6004,Lesotho,Qacha's Nek,Tsoelikana,Tsoelikana,-30.0432137,28.6565486
6005,Lesotho,Leribe,Tsuili-Tsuili," Tsuili-Tsuili",-29.0376113,27.7801665
6006,Lesotho,Berea,Motanasela,"Tebe Tebe ",-29.200544,27.757169
6027,Mali,Segou,Niono,Siribala Coro,14.0415,-6.106
6028,Egypt,Qalyubia,Abour,Abour,30.2512024,31.4670454
6029,Egypt,Port Said,قسم العرب,Al-Arab,31.2638431,32.2993184
6030,Egypt,Dakahlia,Gamsa,Gamsa,31.4398159,31.547738
6031,Egypt,Beheira,قسم دمنهور,Damanhur,31.038605,30.4652499
6032,Egypt,Beheira,Idku,Idku,31.2989182,30.3047184
6033,Egypt,Damietta,Kafr Sad,Kafr Sad,31.3540031,31.6867521
6034,Egypt,Damietta,Ras al Bar,Ras al-Bar,31.5133639,31.8337865
6035,Egypt,Alexandria,Muntazah,Muntazah,31.2537382,29.9936401
6036,Egypt,Alexandria,قسم ثان العامريه,Al Amreia,31.0178936,29.7947652
6037,Egypt,Matrouh,Sidi Barani,Sidi Barani,31.6095545,25.9220214
6038,Egypt,Matrouh,Marsa Matruh,Marsa Matruh,31.3531607,27.2397735
6039,Egypt,Giza,Atfeh,Atfeh,29.4071837,31.2481478
6040,Egypt,Beni Suef,Al Wasta,Al Wasta,29.3420856,31.2071501
6041,Egypt,Beni Suef,قسم بنى سويف,Bani Swayf City,29.0796388,31.0933886
6042,Egypt,Fayoum,قسم اول الفيوم,Fayyum City,29.3138878,30.8400702
6043,Egypt,Fayoum,Sinuras,Sinuras,29.4099325,30.8661948
6044,Egypt,Beni Suef,Ahnasya,Ahnasya,29.0883235,30.9452732
6045,Egypt,Beni Suef,Al Fashn,Al Fashn,28.8228632,30.8990994
6046,Egypt,Beni Suef,Biba,Biba,28.9222312,30.9825049
6047,Egypt,Assiut,Dayrut,Dayrut,27.5578257,30.8145623
6048,Egypt,Minya,Markz Matay,Markz Matay,28.417039,30.7826419
6049,Egypt,Assiut,Al Badari,Al- Badari,26.9903509,31.4160568
6050,Egypt,Sohag,Dar Al Salam,Dar al-Salam,26.2763227,32.0589922
6051,Egypt,Sohag,Akhmim,Suhag,26.559953,31.7150704
6052,Egypt,Qena,Farshut,Farshut,26.0561676,32.1652265
6053,Egypt,Qena,Qina,Qina City,26.1610464,32.7256651
6054,Egypt,Qena,Qus,Qus,25.9179527,32.7602908
6055,Egypt,Luxor,Isna,Isna,25.2980246,32.5541618
6056,Egypt,Aswan,Kum Umbu,Kum Umbu,24.4786974,32.9480711
6057,Egypt,Aswan,Adfu,Adfu,24.9785098,32.8755474
6058,Egypt,Aswan,Daraw,Daraw,24.4079086,32.9263556
6059,Egypt,Aswan,قسم اول اسوان,Aswan City,24.0918191,32.8967638
6064,Egypt,Assiut,Sahil Silim,Sahil Silim,27.06030602,31.34284574
6065,Egypt,Beni Suef,Nasir,Nasir,29.14485786,31.13502195
6067,Egypt,Damietta,Dumyat 2,Dumyat,31.43140451,31.80199795
6068,Egypt,Damietta,Dumyat Al Gadida,Dumyat Al-Gadida,31.43066282,31.67535814
6069,Egypt,Giza,6 October-1,Sixth of october,29.97146383,30.95100567
6070,Egypt,Minya,Kesm Al minya,Markz Al Minya,28.11462652,30.74582353
6071,Egypt,Minya,Markz Bani Mazar,Markz Bani Mazar,28.49719062,30.80962608
6072,Egypt,Minya,Kesm Mallawi,Markz Mallawi,27.73629437,30.83806237
6073,Egypt,Assiut,Kesm Awal Assuit,Assuit city,27.17685351,31.17867781
6074,Egypt,Giza,Ayat,Ayat,29.621934,31.257103
6075,Egypt,Alexandria,Burg Al Arab City,Burg al-Arab,30.89161546,29.57691539
6076,Egypt,Dakahlia,El Mansora 1,El Mansora,31.03515163,31.36538743
6081,South Sudan,Jonglei,Akobo,Akobo,7.792124996170769,33.00571903761153
6092,South Sudan,Central Equatoria,Juba,Gorom,4.452615,31.26391
6094,Tunisia,Kairouan,Hajeb El Ayoun,EL Hajeb,35.3949224,9.5445006
6095,Tunisia,Siliana,Makhtar,Makther,35.8569431,9.2032675
6096,Tunisia,Kairouan,Oueslatia,El Ouesslatia,35.84780495,9.58861645
6097,Tunisia,Kasserine,Djediane,Jedliene,35.5937483,9.0550468
6098,Tunisia,Kasserine,Hassi El Ferid,Hassi el Frid,34.97874633,8.9499597
6099,Tunisia,Kasserine,Ayoun,Layon,35.53919023,8.88362977
6100,Tunisia,Kairouan,Alaa,El Alaa,35.6142447,9.5637886
6101,Tunisia,Siliana,Rouhia,Rouhia,35.6518598,9.054519
6109,Kenya,Rift Valley,Turkana,Kalobeyei town,3.77159,34.6229
6110,Chad,Chari Baguirmi,Chari,Koundoul,11.974973,15.151554
6111,Ethiopia,Somali,LIBEN,Bokolmanyo Refugee Camp,4.541269,41.538998
6151,Uganda,Hoima,Bugahya,Hoima,1.430547,31.35227
6155,Gambia,Lower River,Jarra East,Bureng,13.422094,-15.277375
6156,Gambia,West Coast,Foni Kansala,Bwiam,13.231312,-16.076793
6157,Gambia,North Bank,Upper Baddibu,Farafenni - sunday market,13.577974,-15.606211
6158,Gambia,Central River,Niani,Nyanga Bantang,13.785146,-15.008791
6159,Gambia,Central River,Upper Saloum,Panchang,13.783624,-15.148161
6160,Gambia,Kanifing Municipal Council,Kombo Saint Mary,Bakoteh-Tipper Garage,13.436842,-16.698278
6167,Ghana,NORTHERN,KARAGA,Karaga,9.923631,-0.432792
6169,Djibouti,Arta,Damarjog,Damerjog,11.487561748329528,43.18766810570862
6177,Yemen,Al Maharah,Al Ghaydah,Aljahi,16.212008,52.19247
6178,Yemen,Al Maharah,Al Ghaydah,The main market(Al Ghaydhah),16.211069,52.181049
6179,Yemen,Al Maharah,Al Ghaydah,Dhabut market,15.93652,52.145393
6180,Yemen,Al Maharah,Al Ghaydah,Alfademi,16.442096,52.48459
6181,Yemen,Al Maharah,Huswain,Huswain market,15.593218,52.105078
6182,Yemen,Al Maharah,Huswain,Saqar,15.537334,51.959236
6183,Yemen,Al Maharah,Huswain,Alwadi,15.621864,52.123809
6184,Yemen,Al Maharah,Huswain,Gathefot,15.63911,52.16504
6185,Yemen,Al Maharah,Qishn,"Ben Sha'arar ",15.415395,51.670053
6186,Yemen,Al Maharah,Qishn,Salalah,15.424837,51.679924
6187,Yemen,Al Maharah,Qishn,Alsha'ab,15.411681,51.660955
6188,Yemen,Al Maharah,Qishn,Makeeb,15.447289,51.734276
6189,Yemen,Al Maharah,Hawf,Jadeb,16.62409,52.991804
6190,Yemen,Al Maharah,Hawf,Damagout,16.568217,52.835158
6191,Yemen,Al Maharah,Man'ar,Aljadeelah,16.736598,51.295754
6192,Yemen,Al Maharah,Man'ar,Maharat,16.860418,50.830384
6194,Yemen,Al Maharah,Man'ar,Aranboot,16.579944,50.515727
6195,Yemen,Al Maharah,Sayhut,Genaral Street market,15.205928,51.246712
6196,Yemen,Al Maharah,Sayhut,The main market(Sayhut),15.210902,51.245241
6197,Yemen,Al Maharah,Sayhut,Derfat,15.206531,51.198096
6198,Yemen,Al Maharah,Sayhut,Algaydha Sagheera,15.249608,51.185749
6199,Yemen,Al Maharah,Al Masilah,Rahdeed,15.222262,51.106541
6200,Yemen,Al Maharah,Al Masilah,Dhabae'a,15.235786,51.106915
6201,Yemen,Al Maharah,Al Masilah,Rakhwat AlGharabya,15.170083,51.060329
6202,Yemen,Al Maharah,Al Masilah,Dahswees,15.727325,50.741944
6203,Yemen,Al Maharah,Hat,Hat Almadinah,17.321755,52.096002
6204,Yemen,Al Maharah,Hat,Alswag,17.3241949263269,52.0941208720001
6206,Yemen,Al Maharah,Shahan,Shahan Almadeenah,17.771181,52.487312
6207,Yemen,Al Maharah,Shahan,Shahan Ahmanfed,17.7996930898131,52.5486443873179
6208,Yemen,Al Maharah,Hat,Fuja'at,17.161577,52.121149
6210,Yemen,Abyan,Rasad,Russod market,13.712035,45.302783
6211,Yemen,Abyan,Rasad,Alrubat market,13.77238,45.278926
6212,Yemen,Abyan,Rasad,Rakhmah market,13.677806,45.286298
6213,Yemen,Abyan,Sarar,Sarar Market,13.638284,45.313573
6214,Yemen,Abyan,Jayshan,Jayshan Market,14.2516667,46.1794444
6215,Yemen,Abyan,Sibah,Sipah Market,13.815368,45.391825
6216,Yemen,Abyan,Al Wade'a,Al-Wadea'a Public Market,13.7710556,46.0079722
6218,Kenya,Eastern,Marsabit,Laisamis Town,1.5849277,37.7963244
6219,Kenya,Eastern,Marsabit,Maikona,2.9236346,37.634465
6220,Kenya,Eastern,Marsabit,Merille Town,1.4165191,37.7232684
6221,Kenya,Rift Valley,Samburu,"Illaut ",1.866172,37.2471054
6222,Kenya,Eastern,Marsabit,North Horr,3.3224543,37.0692679
6223,Kenya,Eastern,Marsabit,Kalacha,3.1309744,37.4279107
6224,Kenya,Eastern,Marsabit,Korr,2.0059321,37.501225
6225,Kenya,Eastern,Marsabit,Kargi,2.4893639,37.5622779
6226,Kenya,Eastern,Marsabit,Loyangalani,2.7570385,36.7186824
6227,Kenya,Eastern,Marsabit,Dukana,3.9971568,37.2720288
6228,Kenya,Eastern,Marsabit,Turbi,3.302362,38.3771962
6229,Kenya,Eastern,Moyale,Sololo,3.5648581,38.6454609
6230,Yemen,Abyan,Lawdar,Amsorah Market,13.606,45.53
6232,Yemen,Abyan,Khanfir,Ja'ar,13.225329,45.305197
6233,Yemen,Lahj,Al Milah,Al qashaah,13.448735,44.842933
6234,Yemen,Lahj,Al Milah,Al rawid,13.483603,44.842933
6235,Yemen,Shabwah,Usaylan,Sada'a,15.063083,45.864278
6236,Yemen,Shabwah,Habban,Hada,14.211717,47.161922
6237,Yemen,Shabwah,Habban,Al'Aram,14.221888,47.083849
6238,Yemen,Shabwah,Habban,Lahia,14.420398,47.157881
6239,Yemen,Al Dhale'e,Al Hussein,Khelah,13.80359,44.80308
6240,Yemen,Al Dhale'e,Al Hussein,Shoka,13.7765,44.81561
6241,Yemen,Al Dhale'e,Al Hussein,Hareer,13.7548,44.87128
6242,Yemen,Al Hudaydah,Ad Durayhimi,Sammad,14.602839,43.009215
6243,Yemen,Al Hudaydah,Al Khawkhah,Al Khukhah,13.805641,43.248835
6244,Yemen,Taizz,Al  Mukha,Annageeba,13.5669444,43.4852778
6245,Yemen,Taizz,Mawza,Mafraq Allmakha,13.3638889,43.6194444
6246,Yemen,Taizz,Al  Mukha,Assubla,13.6122222,43.4644444
6247,Yemen,Taizz,Dhubab,Baballmandab,12.7200576,43.4702778
6248,Yemen,Taizz,Mashra'a Wa Hadnan,Hadnan,13.541618,43.997128
6249,Yemen,Taizz,Mashra'a Wa Hadnan,Hadabah,13.523619,43.987521
6250,Yemen,Taizz,Ash Shamayatayn,Al Markez,13.222620564,44.03285764
6251,Yemen,Taizz,Ash Shamayatayn,Al Safiah,13.271464,43.971666
6252,Yemen,Taizz,Ash Shamayatayn,Al Samsarah,13.259468,44.003401
6253,Yemen,Taizz,Al Misrakh,Al Mesrakh,13.460813,44.017121
6254,Yemen,Taizz,Al Ma'afer,Al Berain,13.418265,43.967974
6255,Yemen,Taizz,Maqbanah,Mahat Hemaya Al Wadi,13.459668,43.787849
6256,Yemen,Taizz,Jabal Habashy,Al Khamis,13.457866,43.841654
6257,Yemen,Taizz,Al Wazi'iyah,Muthath Al Dhuraifah,13.147512,43.854191
6258,Yemen,Taizz,Al Wazi'iyah,Hannah,13.176928,43.781284
6259,Yemen,Marib,Marib City,Mafrg Alseed,15.420957,45.324799
6260,Yemen,Marib,Sirwah,Alrodhah,15.492906,45.308146
6262,Yemen,Marib,Al Jubah,Aljarashah,15.132255,45.261086
6263,Yemen,Marib,Al Jubah,Aljadidah,15.072428,45.301297
6265,Yemen,Al Bayda,As Sawma'ah,Al Mifae,14.207717,45.817581
6266,Yemen,Marib,Marib,Al Hadba',15.4711315,45.3670658
6267,Yemen,Marib,Marib,Al Husun,15.5403243,45.4600889
6268,Yemen,Marib,Marib,Al Samda,15.4981797,45.3787769
6269,Yemen,Taizz,Al Misrakh,Almuqadha,13.44215,44.04738
6270,Yemen,Taizz,Jabal Habashy,Alman'am,13.47976,43.88047
6273,Yemen,Lahj,Tuban,Al Robatt,12.9391667,44.6922222
6274,Yemen,Aden,Khur Maksar,Al-Arish,12.830697,45.047132
6275,Yemen,Taizz,Al Mawasit,Al Zeirah,13.285914,44.214655
6276,Yemen,Taizz,Al Mawasit,Al Hawban,13.299338,44.132177
6277,Yemen,Taizz,Al Mawasit,Al Aien,13.331216,44.090024
6278,Yemen,Taizz,Al Ma'afer,Al Ahd,13.34845,44.054292
6279,Yemen,Taizz,Al Ma'afer,Al Nashmah,13.387096,43.973273
6280,Yemen,Taizz,Al Ma'afer,Al Sunah,13.352182,44.000339
6281,Yemen,Shabwah,Arma,Mafud,15.344993,47.251389
6282,Yemen,Shabwah,Arma,Bakilah,15.288594,47.272464
6283,Yemen,Shabwah,Arma,Althga,15.225299,47.221748
6284,Yemen,Shabwah,Arma,Alhorra,15.185068,47.209018
6285,Yemen,Shabwah,Ataq,Thirty,14.523102,46.848195
6287,Yemen,Shabwah,Ataq,Joul Alaadh,14.530895,46.817776
6288,Yemen,Shabwah,Bayhan,Moqes,14.779861,45.667938
6289,Yemen,Shabwah,Bayhan,Alharagah,14.730011,45.719875
6290,Yemen,Shabwah,Usaylan,Alnoqop,14.981842,45.791588
6291,Yemen,Shabwah,Usaylan,Usaylan,15.033223,45.830892
6292,Uganda,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511
6293,Yemen,Abyan,Khanfir,Al Husin,13.291042,45.292485
6294,Yemen,Abyan,Khanfir,Batias,13.342137,45.297996
6295,Yemen,Taizz,Salh,Al-Thawra,13.58468885,44.02429132
6296,Yemen,Taizz,Salh,Al-Ashbat,13.5802401,44.02404825
6297,Yemen,Taizz,Salh,Al-Jahmaliyah,13.57173927,44.02483661
6298,Yemen,Taizz,Salh,Al-Askari,13.57044082,44.0309794
6299,Yemen,Lahj,Al Qabbaytah,Al Raboua(Al Qubaytah),13.3116274876463,44.3726493400916
6300,Yemen,Lahj,Tuban,Al Anad,13.215952,44.781352
6302,Yemen,Lahj,Al Qabbaytah,Al Kabeen,13.3002874251481,44.3622509877796
6303,Yemen,Lahj,Al Had,Al Faidh,13.963197,45.289243
6304,Yemen,Lahj,Al Had,Bani Bakr,13.9379786239351,45.2636725528972
6305,Yemen,Lahj,Al Had,Al Mahaji,13.9257518456273,45.336237661866
6306,Yemen,Lahj,Al Had,Qatnan,14.0102677647319,45.3420194014375
6307,Yemen,Lahj,Al Milah,Al fayash,13.367944,44.877264
6308,Yemen,Al Maharah,Hawf,Alfatek,16.53477,52.70681
6310,Yemen,Al Maharah,Shahan,Habrot,17.17913,52.441996
6311,Yemen,Abyan,Al Mahfad,Al-Madynah,14.05917,46.91611
6312,Yemen,Abyan,Lawdar,Lawadar Al-Madyinah,13.88139,45.86722
6313,Yemen,Abyan,Lawdar,Al'ain,13.60457,45.53997
6314,Yemen,Lahj,Halimayn,Habeel Raidah,13.6429795454126,44.857584010059
6315,Yemen,Lahj,Halimayn,Al Dahalekah,13.693918,44.921376
6316,Yemen,Lahj,Halimayn,Al Dhabab,13.644083,44.857611
6317,Yemen,Lahj,Halimayn,Habbel Al Sareem,13.7545,44.971813
6318,Yemen,Lahj,Al Maqatirah,Njd Albrd,13.2084921695705,44.2073873147473
6319,Yemen,Lahj,Al Maqatirah,Al Raboua(Al Maqatirah),13.0971482524611,44.1909824626733
6320,Yemen,Lahj,Al Maqatirah,Al Najeshah Karabah,13.1633478121318,44.1835483448817
6321,Yemen,Lahj,Al Maqatirah,Al Jomrok,13.0688462786431,44.0834295448828
6322,Yemen,Lahj,Tur Al Bahah,Al Sabt,13.1761885051716,44.3004798959989
6323,Yemen,Lahj,Tur Al Bahah,Al Farshah(Tur Al Bahah),13.1343829068613,44.4119696673837
6324,Yemen,Lahj,Tur Al Bahah,Mafrak Al farshah,13.0565723124221,44.4132466746312
6325,Yemen,Lahj,Yahr,Astalah,13.7545,45.218917
6326,Yemen,Lahj,Yahr,Beer Al-Aroos,13.722966,45.184892
6327,Yemen,Lahj,Yahr,Maraban,13.717096,45.231006
6330,Yemen,Aden,Al Mualla,"Al- Salam Street ",12.792869,45.02211
6331,Yemen,Aden,Al Mualla,Al- Mualla Daka,12.791268,45.020231
6333,Yemen,Aden,Khur Maksar,Al -Rasheed,12.822129,45.032859
6334,Yemen,Aden,Khur Maksar,Al- Saadah,12.817654,45.038212
6348,South Sudan,Warrap,Tonj South,Tonj,7.267511,28.678979
6351,South Sudan,Upper Nile,Malakal,Malakal (IDP Camp),9.565584,31.640651
6379,South Sudan,Warrap,Gogrial East,Lunyaker,8.216667,28.393889
6380,South Sudan,Western Bahr el Ghazal,Raja,Raja,8.465,25.68
6382,South Sudan,Western Bahr el Ghazal,Jur River,Nyin Akok,7.926083,27.852
6384,Yemen,Aden,Craiter,Al-Harag and Al-Taam,12.7789024,45.0370765
6385,Yemen,Aden,Dar Sad,Al Basateen,12.8886704,44.97275
6386,Yemen,Aden,Al Buraiqeh,Salah Aldeen,12.762166,44.840526
6387,Yemen,Aden,Al Buraiqeh,Enma,12.835434,44.930881
6388,Yemen,Shabwah,Bayhan,Alqssab,14.799717,45.714899
6389,Yemen,Shabwah,Bayhan,Alshaqh,14.816015,45.718884
6390,Yemen,Taizz,Mawza,Stor Anwr Aioon,13.450824,43.538564
6391,Yemen,Al Hudaydah,At Tuhayat,Al Himuh,13.923096,43.206407
6392,Yemen,Al Hudaydah,At Tuhayat,Mutinah,14.064081,43.112413
6393,Yemen,Al Hudaydah,At Tuhayat,Al Mujailis,14.196663,43.095579
6395,Yemen,Taizz,Mashra'a Wa Hadnan,Al Massalia,13.531079,43.995515
6396,Yemen,Taizz,Ash Shamayatayn,Al Turbah,13.210754,44.120327
6397,Yemen,Taizz,Sabir Al Mawadim,Al Meqab,13.530286,44.042384
6398,Yemen,Taizz,Sabir Al Mawadim,Al Adof,13.549802,44.017062
6399,Yemen,Taizz,Maqbanah,Heyar Al Jabal,13.461604,43.809851
6400,Yemen,Taizz,Al Wazi'iyah,Mafraq Al Ahyouq,13.150162,43.783934
6401,Yemen,Marib,Marib,Mahatat Bin Mueili,15.4588813,45.4300889
6402,Yemen,Lahj,Tuban,Saber,12.9963889,44.9194444
6404,Uganda,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642
6406,Uganda,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097
6409,Uganda,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524
6414,Uganda,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553
6416,Uganda,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053
6417,Yemen,Shabwah,Usaylan,Al Seeliah,15.036436,45.836746
6418,Yemen,Marib,Marib City,Consumer Market,15.457278,45.317925
6420,Yemen,Taizz,Al Wazi'iyah,Al Shoqairaa,13.134547,43.786706
6421,Yemen,Taizz,Sabir Al Mawadim,Mafraq Jabal Habashi,13.50874,43.95237
6422,Nigeria,Borno,Nganzai,Gajiram,12.491208,13.210837
6423,Nigeria,Borno,Mafa,Mafa,11.923617,13.600901
6431,Nigeria,Borno,Konduga,Banki,11.5355,13.6977
6432,Nigeria,Borno,Gwoza,Pulka,11.227677,13.780945
6437,Nigeria,Yobe,Karasuwa,Jajimaji,12.951887,10.790811
6438,Nigeria,Yobe,Tarmuwa,Biriri,12.150598,11.764853
6439,Nigeria,Yobe,Fune,Damagum,11.678797,11.338303
6456,Sierra Leone,Southern,Bo,Shenge Kakua,7.967659,-11.7372
6457,Sierra Leone,Southern,Bo,Monbongo,7.956248,-11.7339
6458,Sierra Leone,Southern,Bo,Sumbuya,7.648333,-11.9607
6459,Sierra Leone,Southern,Bo,Jimmi,7.604118,-11.8163
6460,Sierra Leone,Southern,Bo,Koribondo,7.709986,-11.6937
6461,Sierra Leone,Southern,Bonthe,Mattru Center,7.605383,-12.1799
6462,Sierra Leone,Southern,Moyamba,Moriba Town,7.78734,-12.2972
6463,Sierra Leone,Southern,Moyamba,Moyamba Junction,8.326574,-12.2154
6464,Sierra Leone,Southern,Moyamba,Arfordu,7.804047,-12.384
6465,Sierra Leone,Southern,Pujehun,Zimmi,7.315118,-11.3089
6466,Sierra Leone,Southern,Pujehun,Sahn Malen,7.433109,-11.841
6467,Sierra Leone,Northern,Tonkolili,Mile 91,8.466906,-12.2143
6468,Sierra Leone,Northern,Tonkolili,Bumbuna,9.043357,-11.7466
6469,Sierra Leone,Northern,Bombali,Central Market,8.888352,-12.0428
6470,Sierra Leone,Northern,Tonkolili,Mayoloh,8.724044,-11.9389
6471,Sierra Leone,Northern,Bombali,Kamabai,9.148968,-11.9598
6472,Sierra Leone,Northern,Bombali,Makoth,8.819433,-12.2311
6473,Sierra Leone,Northern,Koinadugu,Yogomaia,9.591282,-11.5536
6474,Sierra Leone,Northern,Koinadugu,Fadugu,9.391531,-11.7678
6475,Sierra Leone,Northern,Koinadugu,Badala,9.322216,-11.5401
6477,Sierra Leone,North Western,Port Loko,Lunsar,8.68377,-12.5338
6478,Sierra Leone,North Western,Port Loko,Masaika,8.488721,-12.7576
6479,Sierra Leone,North Western,Port Loko,Rotifunk Mahara Lungi,8.60354,-13.1808
6480,Sierra Leone,North Western,Port Loko,Gberray Junction,8.708258,-12.6781
6481,Sierra Leone,North Western,Port Loko,Makiteh Luma,8.454151,-12.6693
6482,Sierra Leone,North Western,Kambia,Kambia 2,9.107756,-12.9256
6483,Sierra Leone,North Western,Kambia,Bamoi Luma,9.03755,-12.9099
6484,Sierra Leone,North Western,Kambia,Kukuna,9.399396,-12.6649
6485,Sierra Leone,North Western,Kambia,"Madina ",9.289614,-12.674
6486,Sierra Leone,Eastern,Kailahun,Pendembu,8.277911,-10.5715
6487,Sierra Leone,Eastern,Kailahun,Mobai,7.99345,-10.7539
6488,Sierra Leone,Eastern,Kailahun,Daru,7.989556,-10.842
6489,Sierra Leone,Eastern,Kailahun,Segbwena,7.996362,-10.9506
6490,Sierra Leone,Eastern,Kenema,Blama Town,7.873702,-11.3454
6491,Sierra Leone,Eastern,Kenema,Tongo Town,8.218535,-11.0582
6492,Sierra Leone,Eastern,Kenema,Baama Konta,8.349957,-11.3305
6493,South Sudan,Western Equatoria,Ezo,Naandi,4.971949088,27.90201165
6495,South Sudan,Western Equatoria,Ezo,Ezo Center,5.067687691,27.46985338
6496,South Sudan,Western Equatoria,Ezo,Yangiri,5.182520611,27.95576313
6497,South Sudan,Western Equatoria,Tambura,Tambura Center,5.603769201,27.47217081
6498,South Sudan,Western Equatoria,Nzara,Nzara Center,4.641785917,28.25812239
6499,South Sudan,Western Equatoria,Nagero,Nagero Center,6.391514802,27.77292154
6501,Ethiopia,Somali,GODE,Abaqorow,6.3106746,42.6503882
6503,Sierra Leone,Eastern,Kenema,"Afordu And Gbongbontor ",7.875205,-11.194
6504,Sierra Leone,Eastern,Kono,Gaiama,8.549126,-11.0894
6505,Sierra Leone,Eastern,Kono,Tombodo,8.70147,-11.01
6506,Sierra Leone,Eastern,Kono,Sewafeh,8.540772,-11.2474
6507,Sierra Leone,Eastern,Kono,Koakuyima,8.624168,-10.9928
6508,Sierra Leone,North Western,Karene,Kamakwie,9.498887,-12.2404
6509,Sierra Leone,North Western,Karene,"Kamalo ",9.403596,-12.2438
6510,Sierra Leone,North Western,Kambia,Thambi,9.475519,-12.424
6511,Sierra Leone,North Western,Karene,Foredugu,8.753485,-12.4998
6512,Sierra Leone,Northern,Falaba,Dogolia,9.710707,-11.5482
6513,Sierra Leone,Northern,Falaba,Musaia,9.759195,-11.5715
6514,Sierra Leone,Northern,Falaba,Manah,9.757568,-11.4881
6517,Sierra Leone,Northern,Falaba,Gbindi,9.912818,-11.4465
6518,Sierra Leone,Western Area,Western Rural,Funkia,8.435346,-13.2814
6519,Sierra Leone,Western Area,Western Urban,Congo,8.476344,-13.2413
